date,day_of_week,is_weekend,cone_size,flavor,temperature,daily_sales
2023-06-03,Saturday,1,Small,Strawberry,30.3,23
2023-06-03,Saturday,1,Medium,Chocolate,30.3,31
2023-06-03,Saturday,1,Medium,Strawberry,30.3,18
2023-06-03,Saturday,1,Large,Chocolate,30.3,26
2023-06-03,Saturday,1,Large,Strawberry,30.3,17
2023-06-04,Sunday,1,Small,Chocolate,27.1,50
2023-06-04,Sunday,1,Small,Strawberry,27.1,42
2023-06-04,Sunday,1,Medium,Chocolate,27.1,40
2023-06-04,Sunday,1,Medium,Strawberry,27.1,36
2023-06-04,Sunday,1,Large,Chocolate,27.1,26
2023-06-04,Sunday,1,Large,Strawberry,27.1,20
2023-06-05,Monday,0,Small,Chocolate,30.5,27
2023-06-05,Monday,0,Small,Strawberry,30.5,22
2023-06-05,Monday,0,Medium,Chocolate,30.5,27
2023-06-05,Monday,0,Medium,Strawberry,30.5,19
2023-06-05,Monday,0,Large,Chocolate,30.5,24
2023-06-05,Monday,0,Large,Strawberry,30.5,16
2023-06-06,Tuesday,0,Small,Chocolate,30.0,32
2023-06-06,Tuesday,0,Small,Strawberry,30.0,30
2023-06-06,Tuesday,0,Medium,Chocolate,30.0,23
2023-06-06,Tuesday,0,Medium,Strawberry,30.0,24
2023-06-06,Tuesday,0,Large,Chocolate,30.0,18
2023-06-06,Tuesday,0,Large,Strawberry,30.0,10
2023-06-07,Wednesday,0,Small,Chocolate,35.3,16
2023-06-07,Wednesday,0,Small,Strawberry,35.3,11
2023-06-07,Wednesday,0,Medium,Chocolate,35.3,16
2023-06-07,Wednesday,0,Medium,Strawberry,35.3,13
2023-06-07,Wednesday,0,Large,Chocolate,35.3,15
2023-06-07,Wednesday,0,Large,Strawberry,35.3,11
2023-06-08,Thursday,0,Small,Chocolate,31.2,17
2023-06-08,Thursday,0,Small,Strawberry,31.2,17
2023-06-08,Thursday,0,Medium,Chocolate,31.2,16
2023-06-08,Thursday,0,Medium,Strawberry,31.2,17
2023-06-08,Thursday,0,Large,Chocolate,31.2,15
2023-06-08,Thursday,0,Large,Strawberry,31.2,14
2023-06-09,Friday,0,Small,Chocolate,32.5,20
2023-06-09,Friday,0,Small,Strawberry,32.5,13
2023-06-09,Friday,0,Medium,Chocolate,32.5,21
2023-06-09,Friday,0,Medium,Strawberry,32.5,13
2023-06-09,Friday,0,Large,Chocolate,32.5,13
2023-06-09,Friday,0,Large,Strawberry,32.5,13
2023-06-10,Saturday,1,Small,Chocolate,29.1,34
2023-06-10,Saturday,1,Small,Strawberry,29.1,28
2023-06-10,Saturday,1,Medium,Chocolate,29.1,30
2023-06-10,Saturday,1,Medium,Strawberry,29.1,19
2023-06-10,Saturday,1,Large,Chocolate,29.1,18
2023-06-10,Saturday,1,Large,Strawberry,29.1,16
2023-06-11,Sunday,1,Small,Chocolate,30.3,44
2023-06-11,Sunday,1,Small,Strawberry,30.3,36
2023-06-11,Sunday,1,Medium,Chocolate,30.3,44
2023-06-11,Sunday,1,Medium,Strawberry,30.3,35
2023-06-11,Sunday,1,Large,Chocolate,30.3,36
2023-06-11,Sunday,1,Large,Strawberry,30.3,31
2023-06-12,Monday,0,Small,Chocolate,28.6,23
2023-06-12,Monday,0,Small,Strawberry,28.6,22
2023-06-12,Monday,0,Medium,Chocolate,28.6,13
2023-06-12,Monday,0,Medium,Strawberry,28.6,16
2023-06-12,Monday,0,Large,Chocolate,28.6,12
2023-06-12,Monday,0,Large,Strawberry,28.6,6
2023-06-13,Tuesday,0,Small,Chocolate,30.6,26
2023-06-13,Tuesday,0,Small,Strawberry,30.6,15
2023-06-13,Tuesday,0,Medium,Chocolate,30.6,27
2023-06-13,Tuesday,0,Medium,Strawberry,30.6,18
2023-06-13,Tuesday,0,Large,Chocolate,30.6,22
2023-06-13,Tuesday,0,Large,Strawberry,30.6,18
2023-06-14,Wednesday,0,Small,Chocolate,28.2,30
2023-06-14,Wednesday,0,Small,Strawberry,28.2,21
2023-06-14,Wednesday,0,Medium,Chocolate,28.2,27
2023-06-14,Wednesday,0,Medium,Strawberry,28.2,18
2023-06-14,Wednesday,0,Large,Chocolate,28.2,14
2023-06-14,Wednesday,0,Large,Strawberry,28.2,12
2023-06-15,Thursday,0,Small,Chocolate,30.5,24
2023-06-15,Thursday,0,Small,Strawberry,30.5,16
2023-06-15,Thursday,0,Medium,Chocolate,30.5,21
2023-06-15,Thursday,0,Medium,Strawberry,30.5,18
2023-06-15,Thursday,0,Large,Chocolate,30.5,23
2023-06-15,Thursday,0,Large,Strawberry,30.5,15
2023-06-16,Friday,0,Small,Chocolate,32.2,21
2023-06-16,Friday,0,Small,Strawberry,32.2,18
2023-06-16,Friday,0,Medium,Chocolate,32.2,21
2023-06-16,Friday,0,Medium,Strawberry,32.2,19
2023-06-16,Friday,0,Large,Chocolate,32.2,21
2023-06-16,Friday,0,Large,Strawberry,32.2,16
2023-06-17,Saturday,1,Small,Chocolate,32.4,26
2023-06-17,Saturday,1,Small,Strawberry,32.4,20
2023-06-17,Saturday,1,Medium,Chocolate,32.4,27
2023-06-17,Saturday,1,Medium,Strawberry,32.4,20
2023-06-17,Saturday,1,Large,Chocolate,32.4,24
2023-06-17,Saturday,1,Large,Strawberry,32.4,16
2023-06-18,Sunday,1,Small,Chocolate,30.1,36
2023-06-18,Sunday,1,Small,Strawberry,30.1,37
2023-06-18,Sunday,1,Medium,Chocolate,30.1,38
2023-06-18,Sunday,1,Medium,Strawberry,30.1,27
2023-06-18,Sunday,1,Large,Chocolate,30.1,33
2023-06-18,Sunday,1,Large,Strawberry,30.1,27
2023-06-19,Monday,0,Small,Chocolate,29.8,35
2023-06-19,Monday,0,Small,Strawberry,29.8,28
2023-06-19,Monday,0,Medium,Chocolate,29.8,28
2023-06-19,Monday,0,Medium,Strawberry,29.8,22
2023-06-19,Monday,0,Large,Chocolate,29.8,21
2023-06-19,Monday,0,Large,Strawberry,29.8,11
2023-06-20,Tuesday,0,Small,Chocolate,30.3,25
2023-06-20,Tuesday,0,Small,Strawberry,30.3,17
2023-06-20,Tuesday,0,Medium,Chocolate,30.3,19
2023-06-20,Tuesday,0,Medium,Strawberry,30.3,19
2023-06-20,Tuesday,0,Large,Chocolate,30.3,20
2023-06-20,Tuesday,0,Large,Strawberry,30.3,19
2023-06-21,Wednesday,0,Small,Chocolate,27.5,38
2023-06-21,Wednesday,0,Small,Strawberry,27.5,26
2023-06-21,Wednesday,0,Medium,Chocolate,27.5,23
2023-06-21,Wednesday,0,Medium,Strawberry,27.5,20
2023-06-21,Wednesday,0,Large,Chocolate,27.5,17
2023-06-21,Wednesday,0,Large,Strawberry,27.5,15
2023-06-22,Thursday,0,Small,Chocolate,28.8,34
2023-06-22,Thursday,0,Small,Strawberry,28.8,26
2023-06-22,Thursday,0,Medium,Chocolate,28.8,31
2023-06-22,Thursday,0,Medium,Strawberry,28.8,19
2023-06-22,Thursday,0,Large,Chocolate,28.8,18
2023-06-22,Thursday,0,Large,Strawberry,28.8,21
2023-06-23,Friday,0,Small,Chocolate,30.0,22
2023-06-23,Friday,0,Small,Strawberry,30.0,18
2023-06-23,Friday,0,Medium,Chocolate,30.0,17
2023-06-23,Friday,0,Medium,Strawberry,30.0,15
2023-06-23,Friday,0,Large,Chocolate,30.0,9
2023-06-23,Friday,0,Large,Strawberry,30.0,12
2023-06-24,Saturday,1,Small,Chocolate,30.5,39
2023-06-24,Saturday,1,Small,Strawberry,30.5,35
2023-06-24,Saturday,1,Medium,Chocolate,30.5,38
2023-06-24,Saturday,1,Medium,Strawberry,30.5,32
2023-06-24,Saturday,1,Large,Chocolate,30.5,31
2023-06-24,Saturday,1,Large,Strawberry,30.5,25
2023-06-25,Sunday,1,Small,Chocolate,31.4,29
2023-06-25,Sunday,1,Small,Strawberry,31.4,24
2023-06-25,Sunday,1,Medium,Chocolate,31.4,32
2023-06-25,Sunday,1,Medium,Strawberry,31.4,23
2023-06-25,Sunday,1,Large,Chocolate,31.4,26
2023-06-25,Sunday,1,Large,Strawberry,31.4,21
2023-06-26,Monday,0,Small,Chocolate,26.1,18
2023-06-26,Monday,0,Small,Strawberry,26.1,12
2023-06-26,Monday,0,Medium,Chocolate,26.1,16
2023-06-26,Monday,0,Medium,Strawberry,26.1,13
2023-06-26,Monday,0,Large,Chocolate,26.1,10
2023-06-26,Monday,0,Large,Strawberry,26.1,11
2023-06-27,Tuesday,0,Small,Chocolate,29.8,31
2023-06-27,Tuesday,0,Small,Strawberry,29.8,31
2023-06-27,Tuesday,0,Medium,Chocolate,29.8,29
2023-06-27,Tuesday,0,Medium,Strawberry,29.8,21
2023-06-27,Tuesday,0,Large,Chocolate,29.8,17
2023-06-27,Tuesday,0,Large,Strawberry,29.8,16
2023-06-28,Wednesday,0,Small,Chocolate,29.7,26
2023-06-28,Wednesday,0,Small,Strawberry,29.7,20
2023-06-28,Wednesday,0,Medium,Chocolate,29.7,20
2023-06-28,Wednesday,0,Medium,Strawberry,29.7,14
2023-06-28,Wednesday,0,Large,Chocolate,29.7,0
2023-06-28,Wednesday,0,Large,Strawberry,29.7,10
2023-06-29,Thursday,0,Small,Chocolate,31.8,24
2023-06-29,Thursday,0,Small,Strawberry,31.8,16
2023-06-29,Thursday,0,Medium,Chocolate,31.8,19
2023-06-29,Thursday,0,Medium,Strawberry,31.8,17
2023-06-29,Thursday,0,Large,Chocolate,31.8,18
2023-06-29,Thursday,0,Large,Strawberry,31.8,16
2023-06-30,Friday,0,Small,Chocolate,28.4,39
2023-06-30,Friday,0,Small,Strawberry,28.4,29
2023-06-30,Friday,0,Medium,Chocolate,28.4,30
2023-06-30,Friday,0,Medium,Strawberry,28.4,21
2023-06-30,Friday,0,Large,Chocolate,28.4,20
2023-06-30,Friday,0,Large,Strawberry,28.4,17
2023-07-01,Saturday,1,Small,Chocolate,31.6,28
2023-07-01,Saturday,1,Small,Strawberry,31.6,26
2023-07-01,Saturday,1,Medium,Chocolate,31.6,32
2023-07-01,Saturday,1,Medium,Strawberry,31.6,25
2023-07-01,Saturday,1,Large,Chocolate,31.6,28
2023-07-01,Saturday,1,Large,Strawberry,31.6,22
2023-07-02,Sunday,1,Small,Chocolate,28.2,31
2023-07-02,Sunday,1,Small,Strawberry,28.2,29
2023-07-02,Sunday,1,Medium,Chocolate,28.2,24
2023-07-02,Sunday,1,Medium,Strawberry,28.2,20
2023-07-02,Sunday,1,Large,Chocolate,28.2,15
2023-07-02,Sunday,1,Large,Strawberry,28.2,14
2023-07-03,Monday,0,Small,Chocolate,30.8,11
2023-07-03,Monday,0,Small,Strawberry,30.8,10
2023-07-03,Monday,0,Medium,Chocolate,30.8,6
2023-07-03,Monday,0,Medium,Strawberry,30.8,5
2023-07-03,Monday,0,Large,Chocolate,30.8,6
2023-07-03,Monday,0,Large,Strawberry,30.8,4
2023-07-04,Tuesday,0,Small,Chocolate,30.3,12
2023-07-04,Tuesday,0,Small,Strawberry,30.3,14
2023-07-04,Tuesday,0,Medium,Chocolate,30.3,12
2023-07-04,Tuesday,0,Medium,Strawberry,30.3,13
2023-07-04,Tuesday,0,Large,Chocolate,30.3,12
2023-07-04,Tuesday,0,Large,Strawberry,30.3,6
2023-07-05,Wednesday,0,Small,Chocolate,31.1,21
2023-07-05,Wednesday,0,Small,Strawberry,31.1,19
2023-07-05,Wednesday,0,Medium,Chocolate,31.1,23
2023-07-05,Wednesday,0,Medium,Strawberry,31.1,19
2023-07-05,Wednesday,0,Large,Chocolate,31.1,21
2023-07-05,Wednesday,0,Large,Strawberry,31.1,16
2023-07-06,Thursday,0,Small,Chocolate,27.1,29
2023-07-06,Thursday,0,Small,Strawberry,27.1,21
2023-07-06,Thursday,0,Medium,Chocolate,27.1,23
2023-07-06,Thursday,0,Medium,Strawberry,27.1,18
2023-07-06,Thursday,0,Large,Chocolate,27.1,12
2023-07-06,Thursday,0,Large,Strawberry,27.1,10
2023-07-07,Friday,0,Small,Chocolate,29.7,18
2023-07-07,Friday,0,Small,Strawberry,29.7,17
2023-07-07,Friday,0,Medium,Chocolate,29.7,13
2023-07-07,Friday,0,Medium,Strawberry,29.7,12
2023-07-07,Friday,0,Large,Chocolate,29.7,11
2023-07-07,Friday,0,Large,Strawberry,29.7,5
2023-07-08,Saturday,1,Small,Chocolate,28.9,32
2023-07-08,Saturday,1,Small,Strawberry,28.9,25
2023-07-08,Saturday,1,Medium,Chocolate,28.9,25
2023-07-08,Saturday,1,Medium,Strawberry,28.9,24
2023-07-08,Saturday,1,Large,Chocolate,28.9,15
2023-07-08,Saturday,1,Large,Strawberry,28.9,14
2023-07-09,Sunday,1,Small,Chocolate,28.7,54
2023-07-09,Sunday,1,Small,Strawberry,28.7,44
2023-07-09,Sunday,1,Medium,Chocolate,28.7,42
2023-07-09,Sunday,1,Medium,Strawberry,28.7,33
2023-07-09,Sunday,1,Large,Chocolate,28.7,24
2023-07-09,Sunday,1,Large,Strawberry,28.7,25
2023-07-10,Monday,0,Small,Chocolate,28.2,33
2023-07-10,Monday,0,Small,Strawberry,28.2,24
2023-07-10,Monday,0,Medium,Chocolate,28.2,27
2023-07-10,Monday,0,Medium,Strawberry,28.2,22
2023-07-10,Monday,0,Large,Chocolate,28.2,19
2023-07-10,Monday,0,Large,Strawberry,28.2,12
2023-07-11,Tuesday,0,Small,Chocolate,27.1,24
2023-07-11,Tuesday,0,Small,Strawberry,27.1,19
2023-07-11,Tuesday,0,Medium,Chocolate,27.1,18
2023-07-11,Tuesday,0,Medium,Strawberry,27.1,11
2023-07-11,Tuesday,0,Large,Chocolate,27.1,13
2023-07-11,Tuesday,0,Large,Strawberry,27.1,13
2023-07-12,Wednesday,0,Small,Chocolate,30.6,27
2023-07-12,Wednesday,0,Small,Strawberry,30.6,22
2023-07-12,Wednesday,0,Medium,Chocolate,30.6,27
2023-07-12,Wednesday,0,Medium,Strawberry,30.6,21
2023-07-12,Wednesday,0,Large,Chocolate,30.6,21
2023-07-12,Wednesday,0,Large,Strawberry,30.6,16
2023-07-13,Thursday,0,Small,Chocolate,29.1,29
2023-07-13,Thursday,0,Small,Strawberry,29.1,25
2023-07-13,Thursday,0,Medium,Chocolate,29.1,24
2023-07-13,Thursday,0,Medium,Strawberry,29.1,21
2023-07-13,Thursday,0,Large,Chocolate,29.1,18
2023-07-13,Thursday,0,Large,Strawberry,29.1,12
2023-07-14,Friday,0,Small,Chocolate,27.0,24
2023-07-14,Friday,0,Small,Strawberry,27.0,16
2023-07-14,Friday,0,Medium,Chocolate,27.0,22
2023-07-14,Friday,0,Medium,Strawberry,27.0,16
2023-07-14,Friday,0,Large,Chocolate,27.0,13
2023-07-14,Friday,0,Large,Strawberry,27.0,0
2023-07-15,Saturday,1,Small,Chocolate,28.3,46
2023-07-15,Saturday,1,Small,Strawberry,28.3,37
2023-07-15,Saturday,1,Medium,Chocolate,28.3,35
2023-07-15,Saturday,1,Medium,Strawberry,28.3,33
2023-07-15,Saturday,1,Large,Chocolate,28.3,23
2023-07-15,Saturday,1,Large,Strawberry,28.3,20
2023-07-16,Sunday,1,Small,Chocolate,25.8,47
2023-07-16,Sunday,1,Small,Strawberry,25.8,37
2023-07-16,Sunday,1,Medium,Chocolate,25.8,35
2023-07-16,Sunday,1,Medium,Strawberry,25.8,30
2023-07-16,Sunday,1,Large,Chocolate,25.8,27
2023-07-16,Sunday,1,Large,Strawberry,25.8,15
2023-07-17,Monday,0,Small,Chocolate,31.0,19
2023-07-17,Monday,0,Small,Strawberry,31.0,15
2023-07-17,Monday,0,Medium,Chocolate,31.0,17
2023-07-17,Monday,0,Medium,Strawberry,31.0,15
2023-07-17,Monday,0,Large,Chocolate,31.0,13
2023-07-17,Monday,0,Large,Strawberry,31.0,15
2023-07-18,Tuesday,0,Small,Chocolate,25.9,26
2023-07-18,Tuesday,0,Small,Strawberry,25.9,19
2023-07-18,Tuesday,0,Medium,Chocolate,25.9,22
2023-07-18,Tuesday,0,Medium,Strawberry,25.9,14
2023-07-18,Tuesday,0,Large,Chocolate,25.9,13
2023-07-18,Tuesday,0,Large,Strawberry,25.9,8
2023-07-19,Wednesday,0,Small,Chocolate,30.3,18
2023-07-19,Wednesday,0,Small,Strawberry,30.3,16
2023-07-19,Wednesday,0,Medium,Chocolate,30.3,17
2023-07-19,Wednesday,0,Medium,Strawberry,30.3,15
2023-07-19,Wednesday,0,Large,Chocolate,30.3,12
2023-07-19,Wednesday,0,Large,Strawberry,30.3,14
2023-07-20,Thursday,0,Small,Chocolate,32.9,34
2023-07-20,Thursday,0,Small,Strawberry,32.9,29
2023-07-20,Thursday,0,Medium,Chocolate,32.9,29
2023-07-20,Thursday,0,Medium,Strawberry,32.9,30
2023-07-20,Thursday,0,Large,Chocolate,32.9,29
2023-07-20,Thursday,0,Large,Strawberry,32.9,22
2023-07-21,Friday,0,Small,Chocolate,31.8,20
2023-07-21,Friday,0,Small,Strawberry,31.8,18
2023-07-21,Friday,0,Medium,Chocolate,31.8,19
2023-07-21,Friday,0,Medium,Strawberry,31.8,19
2023-07-21,Friday,0,Large,Chocolate,31.8,15
2023-07-21,Friday,0,Large,Strawberry,31.8,12
2023-07-22,Saturday,1,Small,Chocolate,27.5,45
2023-07-22,Saturday,1,Small,Strawberry,27.5,35
2023-07-22,Saturday,1,Medium,Chocolate,27.5,35
2023-07-22,Saturday,1,Medium,Strawberry,27.5,30
2023-07-22,Saturday,1,Large,Chocolate,27.5,21
2023-07-22,Saturday,1,Large,Strawberry,27.5,17
2023-07-23,Sunday,1,Small,Chocolate,33.4,25
2023-07-23,Sunday,1,Small,Strawberry,33.4,20
2023-07-23,Sunday,1,Medium,Chocolate,33.4,24
2023-07-23,Sunday,1,Medium,Strawberry,33.4,22
2023-07-23,Sunday,1,Large,Chocolate,33.4,23
2023-07-23,Sunday,1,Large,Strawberry,33.4,17
2023-07-24,Monday,0,Small,Chocolate,26.7,32
2023-07-24,Monday,0,Small,Strawberry,26.7,30
2023-07-24,Monday,0,Medium,Chocolate,26.7,21
2023-07-24,Monday,0,Medium,Strawberry,26.7,21
2023-07-24,Monday,0,Large,Chocolate,26.7,20
2023-07-24,Monday,0,Large,Strawberry,26.7,12
2023-07-25,Tuesday,0,Small,Chocolate,28.7,28
2023-07-25,Tuesday,0,Small,Strawberry,28.7,23
2023-07-25,Tuesday,0,Medium,Chocolate,28.7,23
2023-07-25,Tuesday,0,Medium,Strawberry,28.7,18
2023-07-25,Tuesday,0,Large,Chocolate,28.7,17
2023-07-25,Tuesday,0,Large,Strawberry,28.7,13
2023-07-26,Wednesday,0,Small,Chocolate,29.6,32
2023-07-26,Wednesday,0,Small,Strawberry,29.6,25
2023-07-26,Wednesday,0,Medium,Chocolate,29.6,25
2023-07-26,Wednesday,0,Medium,Strawberry,29.6,21
2023-07-26,Wednesday,0,Large,Chocolate,29.6,14
2023-07-26,Wednesday,0,Large,Strawberry,29.6,12
2023-07-27,Thursday,0,Small,Chocolate,28.0,33
2023-07-27,Thursday,0,Small,Strawberry,28.0,31
2023-07-27,Thursday,0,Medium,Chocolate,28.0,34
2023-07-27,Thursday,0,Medium,Strawberry,28.0,25
2023-07-27,Thursday,0,Large,Chocolate,28.0,21
2023-07-27,Thursday,0,Large,Strawberry,28.0,16
2023-07-28,Friday,0,Small,Chocolate,27.6,15
2023-07-28,Friday,0,Small,Strawberry,27.6,10
2023-07-28,Friday,0,Medium,Chocolate,27.6,10
2023-07-28,Friday,0,Medium,Strawberry,27.6,8
2023-07-28,Friday,0,Large,Chocolate,27.6,11
2023-07-28,Friday,0,Large,Strawberry,27.6,11
2023-07-29,Saturday,1,Small,Chocolate,29.4,36
2023-07-29,Saturday,1,Small,Strawberry,29.4,32
2023-07-29,Saturday,1,Medium,Chocolate,29.4,34
2023-07-29,Saturday,1,Medium,Strawberry,29.4,24
2023-07-29,Saturday,1,Large,Chocolate,29.4,15
2023-07-29,Saturday,1,Large,Strawberry,29.4,17
2023-07-30,Sunday,1,Small,Chocolate,30.8,24
2023-07-30,Sunday,1,Small,Strawberry,30.8,20
2023-07-30,Sunday,1,Medium,Chocolate,30.8,23
2023-07-30,Sunday,1,Medium,Strawberry,30.8,17
2023-07-30,Sunday,1,Large,Chocolate,30.8,21
2023-07-30,Sunday,1,Large,Strawberry,30.8,15
2023-07-31,Monday,0,Small,Chocolate,25.8,16
2023-07-31,Monday,0,Small,Strawberry,25.8,13
2023-07-31,Monday,0,Medium,Chocolate,25.8,11
2023-07-31,Monday,0,Medium,Strawberry,25.8,8
2023-07-31,Monday,0,Large,Chocolate,25.8,6
2023-07-31,Monday,0,Large,Strawberry,25.8,3
2023-08-01,Tuesday,0,Small,Chocolate,27.9,14
2023-08-01,Tuesday,0,Small,Strawberry,27.9,12
2023-08-01,Tuesday,0,Medium,Chocolate,27.9,13
2023-08-01,Tuesday,0,Medium,Strawberry,27.9,10
2023-08-01,Tuesday,0,Large,Chocolate,27.9,9
2023-08-01,Tuesday,0,Large,Strawberry,27.9,9
2023-08-02,Wednesday,0,Small,Chocolate,30.8,25
2023-08-02,Wednesday,0,Small,Strawberry,30.8,18
2023-08-02,Wednesday,0,Medium,Chocolate,30.8,26
2023-08-02,Wednesday,0,Medium,Strawberry,30.8,23
2023-08-02,Wednesday,0,Large,Chocolate,30.8,22
2023-08-02,Wednesday,0,Large,Strawberry,30.8,21
2023-08-03,Thursday,0,Small,Chocolate,25.6,20
2023-08-03,Thursday,0,Small,Strawberry,25.6,15
2023-08-03,Thursday,0,Medium,Chocolate,25.6,17
2023-08-03,Thursday,0,Medium,Strawberry,25.6,11
2023-08-03,Thursday,0,Large,Chocolate,25.6,7
2023-08-03,Thursday,0,Large,Strawberry,25.6,7
2023-08-04,Friday,0,Small,Chocolate,25.5,20
2023-08-04,Friday,0,Small,Strawberry,25.5,16
2023-08-04,Friday,0,Medium,Chocolate,25.5,15
2023-08-04,Friday,0,Medium,Strawberry,25.5,8
2023-08-04,Friday,0,Large,Chocolate,25.5,8
2023-08-04,Friday,0,Large,Strawberry,25.5,5
2023-08-05,Saturday,1,Small,Chocolate,30.9,28
2023-08-05,Saturday,1,Small,Strawberry,30.9,25
2023-08-05,Saturday,1,Medium,Chocolate,30.9,28
2023-08-05,Saturday,1,Medium,Strawberry,30.9,27
2023-08-05,Saturday,1,Large,Chocolate,30.9,24
2023-08-05,Saturday,1,Large,Strawberry,30.9,18
2023-08-06,Sunday,1,Small,Chocolate,24.2,29
2023-08-06,Sunday,1,Small,Strawberry,24.2,22
2023-08-06,Sunday,1,Medium,Chocolate,24.2,26
2023-08-06,Sunday,1,Medium,Strawberry,24.2,21
2023-08-06,Sunday,1,Large,Chocolate,24.2,15
2023-08-06,Sunday,1,Large,Strawberry,24.2,15
2023-08-07,Monday,0,Small,Chocolate,29.7,21
2023-08-07,Monday,0,Small,Strawberry,29.7,21
2023-08-07,Monday,0,Medium,Chocolate,29.7,19
2023-08-07,Monday,0,Medium,Strawberry,29.7,15
2023-08-07,Monday,0,Large,Chocolate,29.7,10
2023-08-07,Monday,0,Large,Strawberry,29.7,11
2023-08-08,Tuesday,0,Small,Chocolate,26.8,28
2023-08-08,Tuesday,0,Small,Strawberry,26.8,19
2023-08-08,Tuesday,0,Medium,Chocolate,26.8,17
2023-08-08,Tuesday,0,Medium,Strawberry,26.8,14
2023-08-08,Tuesday,0,Large,Chocolate,26.8,15
2023-08-08,Tuesday,0,Large,Strawberry,26.8,11
2023-08-09,Wednesday,0,Small,Chocolate,28.0,25
2023-08-09,Wednesday,0,Small,Strawberry,28.0,18
2023-08-09,Wednesday,0,Medium,Chocolate,28.0,20
2023-08-09,Wednesday,0,Medium,Strawberry,28.0,14
2023-08-09,Wednesday,0,Large,Chocolate,28.0,10
2023-08-09,Wednesday,0,Large,Strawberry,28.0,9
2023-08-10,Thursday,0,Small,Chocolate,27.5,27
2023-08-10,Thursday,0,Small,Strawberry,27.5,0
2023-08-10,Thursday,0,Medium,Chocolate,27.5,19
2023-08-10,Thursday,0,Medium,Strawberry,27.5,16
2023-08-10,Thursday,0,Large,Chocolate,27.5,16
2023-08-10,Thursday,0,Large,Strawberry,27.5,9
2023-08-11,Friday,0,Small,Chocolate,28.5,33
2023-08-11,Friday,0,Small,Strawberry,28.5,30
2023-08-11,Friday,0,Medium,Chocolate,28.5,27
2023-08-11,Friday,0,Medium,Strawberry,28.5,22
2023-08-11,Friday,0,Large,Chocolate,28.5,17
2023-08-11,Friday,0,Large,Strawberry,28.5,13
2023-08-12,Saturday,1,Small,Chocolate,33.5,39
2023-08-12,Saturday,1,Small,Strawberry,33.5,31
2023-08-12,Saturday,1,Medium,Chocolate,33.5,32
2023-08-12,Saturday,1,Medium,Strawberry,33.5,30
2023-08-12,Saturday,1,Large,Chocolate,33.5,32
2023-08-12,Saturday,1,Large,Strawberry,33.5,23
2023-08-13,Sunday,1,Small,Chocolate,29.9,52
2023-08-13,Sunday,1,Small,Strawberry,29.9,39
2023-08-13,Sunday,1,Medium,Chocolate,29.9,36
2023-08-13,Sunday,1,Medium,Strawberry,29.9,31
2023-08-13,Sunday,1,Large,Chocolate,29.9,27
2023-08-13,Sunday,1,Large,Strawberry,29.9,16
2023-08-14,Monday,0,Small,Chocolate,23.8,18
2023-08-14,Monday,0,Small,Strawberry,23.8,16
2023-08-14,Monday,0,Medium,Chocolate,23.8,17
2023-08-14,Monday,0,Medium,Strawberry,23.8,11
2023-08-14,Monday,0,Large,Chocolate,23.8,6
2023-08-14,Monday,0,Large,Strawberry,23.8,12
2023-08-15,Tuesday,0,Small,Chocolate,25.9,21
2023-08-15,Tuesday,0,Small,Strawberry,25.9,15
2023-08-15,Tuesday,0,Medium,Chocolate,25.9,15
2023-08-15,Tuesday,0,Medium,Strawberry,25.9,13
2023-08-15,Tuesday,0,Large,Chocolate,25.9,12
2023-08-15,Tuesday,0,Large,Strawberry,25.9,7
2023-08-16,Wednesday,0,Small,Chocolate,30.8,14
2023-08-16,Wednesday,0,Small,Strawberry,30.8,0
2023-08-16,Wednesday,0,Medium,Chocolate,30.8,15
2023-08-16,Wednesday,0,Medium,Strawberry,30.8,10
2023-08-16,Wednesday,0,Large,Chocolate,30.8,9
2023-08-16,Wednesday,0,Large,Strawberry,30.8,10
2023-08-17,Thursday,0,Small,Chocolate,29.5,30
2023-08-17,Thursday,0,Small,Strawberry,29.5,25
2023-08-17,Thursday,0,Medium,Chocolate,29.5,25
2023-08-17,Thursday,0,Medium,Strawberry,29.5,20
2023-08-17,Thursday,0,Large,Chocolate,29.5,17
2023-08-17,Thursday,0,Large,Strawberry,29.5,9
2023-08-18,Friday,0,Small,Chocolate,28.3,24
2023-08-18,Friday,0,Small,Strawberry,28.3,20
2023-08-18,Friday,0,Medium,Chocolate,28.3,20
2023-08-18,Friday,0,Medium,Strawberry,28.3,9
2023-08-18,Friday,0,Large,Chocolate,28.3,12
2023-08-18,Friday,0,Large,Strawberry,28.3,9
2023-08-19,Saturday,1,Small,Chocolate,28.6,35
2023-08-19,Saturday,1,Small,Strawberry,28.6,32
2023-08-19,Saturday,1,Medium,Chocolate,28.6,30
2023-08-19,Saturday,1,Medium,Strawberry,28.6,24
2023-08-19,Saturday,1,Large,Chocolate,28.6,0
2023-08-19,Saturday,1,Large,Strawberry,28.6,15
2023-08-20,Sunday,1,Small,Chocolate,27.0,39
2023-08-20,Sunday,1,Small,Strawberry,27.0,30
2023-08-20,Sunday,1,Medium,Chocolate,27.0,33
2023-08-20,Sunday,1,Medium,Strawberry,27.0,24
2023-08-20,Sunday,1,Large,Chocolate,27.0,20
2023-08-20,Sunday,1,Large,Strawberry,27.0,18
2023-08-21,Monday,0,Small,Chocolate,29.5,21
2023-08-21,Monday,0,Small,Strawberry,29.5,18
2023-08-21,Monday,0,Medium,Chocolate,29.5,18
